hscode_4,text,url
8411,渦輪噴射引擎、螺旋槳推動用渦輪機及其他燃氣渦輪機,tariffHScode.asp?code=8411
8412,其他引擎及發動機,tariffHScode.asp?code=8412
8413,液體泵，無論是否裝有計量裝置；液體昇送器,tariffHScode.asp?code=8413
8414,空氣泵或真空泵、空氣壓縮機或其他氣體壓縮機及風扇；含有風扇之通風罩或再循環罩，不論是否具有過濾器均在內,tariffHScode.asp?code=8414
8415,空氣調節器，具有電動風扇及變換溫度及濕度元件，其不能單獨調節濕度者亦在內,tariffHScode.asp?code=8415
8416,使用液體燃料、粉狀固體燃料或氣體燃料之爐用燃燒器；機械加煤機，包括其機械式爐篦、機械除灰器及類似用具,tariffHScode.asp?code=8416
8417,非電熱式工業或實驗室用爐及烘烤箱，包括焚化爐,tariffHScode.asp?code=8417
8418,冷藏機、冷凍機及其他冷藏或冷凍設備，使用電力或其他能源者；熱力泵，第８４１５節之空氣調節器除外,tariffHScode.asp?code=8418
8419,機器、工廠或實驗室設備，不論是否用電熱方法（第８５１４節之電爐、烘箱及其他設備除外），利用溫度變化如加熱、烹煮、烘烤、蒸餾、精餾、消毒、低溫殺菌、蒸煮、乾燥、蒸發、汽化、凝聚或冷卻等方法處理材料，但不包括家庭用者；非電熱式即熱型或儲存型熱水器,tariffHScode.asp?code=8419
8420,砑光機或其他滾軋機，金屬或玻璃加工用者除外，及其滾筒,tariffHScode.asp?code=8420
8421,離心分離機，包括離心式脫水機；液體或氣體過濾及淨化機具,tariffHScode.asp?code=8421
8422,洗碗碟機；瓶及其他容器洗滌及乾燥機器；瓶、罐、箱、袋或其他容器之盛裝、封口、封緘或貼標籤機器；瓶、大口瓶、管及類似容器之封蓋機器；其他包裝或包紮機器（包括熱縮包紮機器）；飲料充氣機,tariffHScode.asp?code=8422
8423,衡器（不包括感量５公毫或更精密之天平），包括重錘操作計數及校對機器在內；各種衡器用法碼,tariffHScode.asp?code=8423
8424,液體或粉末之發射、散播或噴霧用機具，不論是否用手操作者；滅火器，不論是否裝藥劑者；噴槍及類似用具；噴水蒸汽機或噴砂機及類似噴射機器,tariffHScode.asp?code=8424
8425,滑車及吊重機，不包括吊斗式吊重機；絞車和絞盤；千斤頂,tariffHScode.asp?code=8425
8426,船用人字起重桿；起重機，包括巨纜起重機；移動式升降架、跨載機及裝有起重機之工作車,tariffHScode.asp?code=8426
8427,叉舉車；裝有昇降或搬運物品設備之其他工作車,tariffHScode.asp?code=8427
8428,其他升降、搬運、裝卸機器（如︰升降機、升降梯、輸送機及高架纜車）,tariffHScode.asp?code=8428
8429,自力推動推土機、斜鏟推土機、平土機、整平機、刮土機、鏟土機、挖掘機、鏟斗機、砸道機和壓路機,tariffHScode.asp?code=8429
8430,土壤、礦物、礦砂用之其他搬動、平土、整平、刮土、挖掘、搗緊、緊壓、抽取或鑽孔機械；打樁機及起樁機；鏟雪機及吹雪機,tariffHScode.asp?code=8430
8431,專用或主要用於第８４２５至８４３０節機械之零件,tariffHScode.asp?code=8431
8432,農業、園藝或造林用土壤整理及耕作機器；草地或運動場地滾壓機,tariffHScode.asp?code=8432
8433,收割機或脫穀機，包括?草或飼料之打包機；割草機；蛋類、水果或其他農產品，清潔分類或分級用機器，第８４３７節之機械除外,tariffHScode.asp?code=8433
8434,擠乳機及乳品機械,tariffHScode.asp?code=8434
8435,製酒、製飲料、製果汁及類似飲料之壓榨機、軋碎機或類似機械,tariffHScode.asp?code=8435
8436,其他農業、園藝、造林、家禽飼養或養蜂用機械，包括裝有機械加溫裝置之發芽設備；家禽孵卵器及育雛器,tariffHScode.asp?code=8436
8437,種子、稻穀或乾豆類植物用清潔、分類或分級用機器；磨粉工業機械或用於穀類或乾豆類植物之作業機械，不包括農田用機械,tariffHScode.asp?code=8437
8438,本章未列名用於食品、飲料工業之加工或製造機器，不包括動植物油脂或油之萃取機,tariffHScode.asp?code=8438
8439,纖維素紙漿、紙或紙板之製造或整理之機械,tariffHScode.asp?code=8439
8440,簿籍裝釘機，包括穿線釘書機,tariffHScode.asp?code=8440
8441,其他紙漿、紙或紙板製品製造機，包括各種切紙機,tariffHScode.asp?code=8441
8442,製造印刷版、滾筒或其他印刷組件之機械、器具及設備（不包括第８４５６至８４６５節之工具機）；印刷版、滾筒及其他印刷組件；已製作供印刷用版、滾筒及石印版（如︰削平、製紋或拋光者）,tariffHScode.asp?code=8442
8443,利用第８４４２節之印刷版、滾筒及其他印刷組件之印刷機；其他列表機、複印機及傳真機，不論是否併裝一起；零件及附件,tariffHScode.asp?code=8443
8444,人造纖維材料射絲、延伸、撚絲或切割機器,tariffHScode.asp?code=8444
8445,紡織纖維處理機；精紡機、併紗機、撚紗機及其他紡紗機；搖紗機或繞紗機（包括繞緯機）及其適用於第８４４６或８４４７節機器之紡紗處理機,tariffHScode.asp?code=8445
8446,織機（織布機）,tariffHScode.asp?code=8446
8447,針織機、合縫機及製造硬心軟花線、薄紗、花邊、刺繡品、緣飾、編帶或網狀織物之機器及簇絨機,tariffHScode.asp?code=8447
8448,第８４４４、８４４５、８４４６或８４４７節機器之輔助機械（如︰多臂織機、提花機、自動停止裝置及換梭機）；專用或主要用於本節或第８４４４、８４４５、８４４６、８４４７節機器之零件及附件（如︰錠子、錠翼、針布、棉梳、紡絲嘴、梭子、綜絲、綜框及針織用針）,tariffHScode.asp?code=8448
8449,成匹或一定形狀之氈呢或不織布之製造或整理機械，包括製氈呢帽機；製帽模子,tariffHScode.asp?code=8449
8450,家庭或洗衣店之洗衣機，包括洗衣脫水兩用機,tariffHScode.asp?code=8450
8451,紗線、織物或紡織纖維成品之洗滌、清洗、扭絞、乾燥、熨燙、熨平（包括融熨機）、漂白、染色、修飾、整理、上膠或浸漬機器（第８４５０節之機器除外）；供製造覆地物，如亞麻油地毯，所用基層織物或支撐層漿料塗佈之機器；織物捲取、鬆捲、摺疊、切斷或剪邊機器。,tariffHScode.asp?code=8451
8452,縫紉機，第８４４０節之穿線訂書機除外；縫紉機專用之特製配備、底架及蓋；縫紉機車針,tariffHScode.asp?code=8452
8453,毛皮或皮革之處理、鞣造或加工機械，或鞋、靴或其他毛皮或皮革物品之製造或修理機器，縫紉機除外,tariffHScode.asp?code=8453
8454,冶金及鑄造金屬用之轉爐、澆桶、鑄錠模及鑄造機,tariffHScode.asp?code=8454
8455,金屬輥軋機及其軋輥,tariffHScode.asp?code=8455
8456,以雷射、其他光、光子束、超音波、放電、電化學、電子束、離子束或電漿弧切削任何材料加工之工具機,tariffHScode.asp?code=8456
8457,金屬加工用綜合加工機，單體結構機（單站機）及多站聯製機,tariffHScode.asp?code=8457
8458,切削金屬用車床（包括車削綜合加工機）,tariffHScode.asp?code=8458
8459,鑽、鏜、銑、車螺紋或攻縲紋金屬加工用工具機（包括槽式單體機頭工具機），第８４５８節車床（包括車削綜合加工機）除外,tariffHScode.asp?code=8459
8460,金屬或瓷金用磨石、研磨料及拋光物以去粗邊、銳磨、輪磨、搪磨、研磨、拋光方式達成磨光作用之工具機，第８４６１節齒輪切削、齒輪研磨或齒輪精製機除外,tariffHScode.asp?code=8460
8461,刨製、插削、拉製、齒輪切削、齒輪研磨、齒輪精製、鋸切或切斷用之工具機及其他未列名切削金屬或瓷金之工具機,tariffHScode.asp?code=8461
8462,鍛造、鎚造或模壓衝製之金屬加工工具機（包括壓床）；彎曲、摺疊、矯直、矯平、剪切、衝孔或衝口之金屬工具機（包括壓床）；上述未列名金屬或金屬碳化物加工用壓床,tariffHScode.asp?code=8462
8463,其他加工金屬或瓷金而不切削材料之工具機,tariffHScode.asp?code=8463
8464,石、陶器、混凝土、石棉水泥或類似礦物材料加工工具機或玻璃冷作工具機,tariffHScode.asp?code=8464
8465,木材、軟木、骨材、硬質橡膠、硬質塑膠或類似硬質材料加工工具機（包括釘製、訂製、膠合或其他裝配工具機在內）,tariffHScode.asp?code=8465
8466,專用或主要用於第８４５６至８４６５節工具機之零件及附件，包括工作物或工具之夾持器，自開螺模頭、分度頭及其他工具機用特殊配件；各種手提工具之工具夾持器。,tariffHScode.asp?code=8466
8467,手提工具，氣動、液壓或裝有電力或非電力之原動機者,tariffHScode.asp?code=8467
8468,軟焊、硬焊或熔接用機械及器具，不論是否具有切割能力，第８５１５節所列者除外；燃氣表面回火機及用具,tariffHScode.asp?code=8468
8469,打字機，不包括第８４４３節之列表機；文字處理機,tariffHScode.asp?code=8469
8470,計算器及有計算功能之袖珍型資料記錄、重現及顯示之機器；附有計算裝置之會計機、郵資機、售票機及類似機器；收銀機,tariffHScode.asp?code=8470
8471,自動資料處理機及其附屬單元；磁性或光學閱讀機，以符號方式將資料轉錄於資料媒體之機器及處理此類資料之未列名機器,tariffHScode.asp?code=8471
8472,其他辦公室用機器（例如︰膠版複印機或蠟紙複印機、地址機、自動鈔票支付機、鑄幣分類機、鑄幣計數或包裝機、削鉛筆機、打孔或裝訂機）,tariffHScode.asp?code=8472
8473,專用或主要用於第８４６９至８４７２節機器之零件及附件（蓋套、提箱及類似品除外）,tariffHScode.asp?code=8473
8474,固態（包括粉狀及糊狀在內）泥土、石料、礦砂或其他礦物用之選別、篩分、分離、洗滌、軋碎、磨粉、混合或揉合機械；固體礦物燃料、陶土漿、濕水泥、粉刷材料或其他粉狀、糊狀礦產品用之混凝、造模或造形機械；鑄造用砂模製造機器,tariffHScode.asp?code=8474
8475,電燈泡、電子燈泡、燈管、真空管或閃光燈泡之玻璃封裝機器；玻璃或玻璃器皿製造或熱作機器,tariffHScode.asp?code=8475
8476,自動販賣機（如販售郵票、香菸、食物或飲料機器），包括自動換幣機,tariffHScode.asp?code=8476
8477,本章未列名之橡膠或塑膠加工機或以此類原料製造產品之機械,tariffHScode.asp?code=8477
8478,本章未列名之菸草調製或製造機械,tariffHScode.asp?code=8478
8479,本章未列名而具有特殊功能之機器及機械用具,tariffHScode.asp?code=8479
8480,金屬鑄造用模箱；模座；模型；金屬、金屬碳化物、玻璃、礦物材料、橡膠或塑膠用模子（鑄錠模除外）,tariffHScode.asp?code=8480
8481,管子、鍋爐外殼、槽、桶或其類似物品用栓塞、旋塞、閥及類似用具，包括減壓閥及恆溫控制閥,tariffHScode.asp?code=8481
8482,滾珠或滾子軸承,tariffHScode.asp?code=8482
8483,傳動軸（包括凸輪軸及曲柄軸）及曲柄；軸承殼及平軸承；齒輪及齒輪裝置；滾珠或滾子螺桿；齒輪箱及其他變速器，包括扭矩轉換器；飛輪及滑輪，包括滑輪組；離合器及聯軸器（包括萬向接頭）,tariffHScode.asp?code=8483
8484,密合墊及金屬片與其他材料或兩層或多層金屬片合成之類似接合墊；成分不同之密合墊及類似接合墊成組或多種裝於袋、封套或類似填料內者；機械軸封,tariffHScode.asp?code=8484
8486,專供或主要供製造半導體晶柱或晶圓、半導體裝置、積體電路及平面顯示器之機器及器具；本章註九(丙)所規範之機器及器具；零件及附件,tariffHScode.asp?code=8486
8487,本章未列名之機械零件，不包括電插接器、絕緣子、線圈、接觸器或其他電料,tariffHScode.asp?code=8487
8501,電動機及發電機（發電機組除外）,tariffHScode.asp?code=8501
8502,發電機組及旋轉變流機,tariffHScode.asp?code=8502
8503,專用或主要用於第８５０１或８５０２節所列機器之零件,tariffHScode.asp?code=8503
8504,變壓器、靜電式變流器（例如︰整流器）及感應器,tariffHScode.asp?code=8504
8505,電磁鐵；永久磁鐵及經磁化可成永久磁鐵之貨品；電磁鐵或永久磁鐵夾頭、夾子及類似夾持器具；電磁式連結器、離合器及煞車器；電磁式起重頭,tariffHScode.asp?code=8505
8506,原電池及原電池組,tariffHScode.asp?code=8506
8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）,tariffHScode.asp?code=8507
8508,真空吸塵器,tariffHScode.asp?code=8508
8509,家用電動用具，內裝有電動機者，不包括第８５０８節之真空吸塵器,tariffHScode.asp?code=8509
8510,刮鬍刀、剪髮器及除毛髮用具，裝有電動機者,tariffHScode.asp?code=8510
8511,火花點火或壓縮點火內燃機用電點火或起動設備（如︰點火磁電機、磁發電機、點火線圈、火星塞、預熱塞及起動馬達）；與此類內燃機聯接使用之發電機（如︰直流、交流發電機）與斷流器,tariffHScode.asp?code=8511
8512,腳踏車或機動車輛用之電氣照明或信號設備（第８５３９節所列者除外）、擋風板刮刷器、去霜器及去霧器,tariffHScode.asp?code=8512
8513,自備能源（如︰乾電池、蓄電池、磁電機）之手提電燈，第８５１２節照明設備除外,tariffHScode.asp?code=8513
8514,工業或實驗室用電爐及烘箱（包括利用電感應或電介質損失作用者）；其他工業或實驗室利用電感應或電介質損失作用，供熱處理材料用之設備,tariffHScode.asp?code=8514
8515,電力（包括電熱氣體）、雷射或其他光或光子束、超音波、電子束、磁脈波或電漿弧軟焊、硬焊或熔接機及器具、不論是否能割切；金屬熱噴或瓷金熱噴用電機及器具,tariffHScode.asp?code=8515
8516,即熱式或儲存式之電熱水器及浸入式電熱水器；空間電加熱器及土壤電加熱器；電熱美髮器（如︰乾髮器、捲髮器、捲髮夾加熱器）及烘手機；電熨斗；其他家用電熱器具；電熱電阻器，第８５４５節所列者除外,tariffHScode.asp?code=8516
8517,電話機，包括蜂巢式網路或其他無線網路電話；其他傳輸或接收聲音、圖像或其他資料之器具，包括有線或無線網路（如區域或廣域網路）之通訊器具，但不包括第8443，8525，8527或8528節之傳輸或接收器具,tariffHScode.asp?code=8517
8518,微音器及其座；揚聲器不論是否裝入音箱；頭戴耳機及耳機，不論是否併裝有微音器，或含有微音器及一個或多個揚聲器之組件；聲頻擴大器；音響擴大機組,tariffHScode.asp?code=8518
8519,錄音或聲音重放器具,tariffHScode.asp?code=8519
8521,錄放影器具，不論是否裝有影像調諧器者均在內,tariffHScode.asp?code=8521
8522,專用或主要用於第８５１９至８５２１節所屬器具之零件及附件,tariffHScode.asp?code=8522
8523,碟片，磁帶，固態非揮發性儲存裝置，智慧卡及其他錄音或錄製其他現象之媒體，不論是否已錄製，包括生產碟片之原模及母片，但第三十七章之產品除外,tariffHScode.asp?code=8523
8525,無線電廣播或電視之傳輸器具，不論是否裝有接收或錄或放音器具者；電視攝影機；數位相機及影像攝錄機,tariffHScode.asp?code=8525
8526,雷達器具、無線電導航器具及無線電遙控器具,tariffHScode.asp?code=8526
8527,無線電廣播接收器具，不論是否併裝有錄或放音器具或計時器者,tariffHScode.asp?code=8527
8528,監視器及投影機，未裝有電視接收器具；電視接收器具，不論是否裝有無線電廣播接收機或音、影錄或放器具者,tariffHScode.asp?code=8528
8529,專用或主要用於第８５２５至８５２８節所屬器具之零件,tariffHScode.asp?code=8529
8530,鐵路、電車道、公路、內河航道、停車場、港口或機場用之電信號、安全或交通管制設備，第８６０８節所屬者除外,tariffHScode.asp?code=8530
8531,電音響或視覺信號器具（如︰電鈴、電警報器、指示面板、防盜器或火災警報器），第８５１２或８５３０節所列者除外,tariffHScode.asp?code=8531
8532,固定、可變或可預先調整之電容器,tariffHScode.asp?code=8532
8533,電阻器（包括變阻器及電位計），電阻電熱器除外,tariffHScode.asp?code=8533
8534,印刷電路,tariffHScode.asp?code=8534
8535,電路開關、保護電路或聯接電路用之電氣用具（例如：開關、熔絲裝置、避雷器、限壓器、突波遏止器、插頭及其他連接器、接線盒），其電壓超過１０００伏特者,tariffHScode.asp?code=8535
8536,電路開關、保護電路或連接電路用之電氣用具（例如：開關、繼電器、熔絲裝置、突波遏止器、插頭、插座、燈頭及其他連接器、接線盒），其電壓未超過１０００伏特者；光纖、光纖束、光纖電纜或光纖傳輸纜用之連接器,tariffHScode.asp?code=8536
8537,控電或配電用板、面板、機櫃、檯、箱及其他基板，裝配有第８５３５或８５３６節所列二種或以上之器具，包括裝有第九十章所列之儀器或器具，及數值控制器具者，第８５１７節所列之電訊交換器具除外,tariffHScode.asp?code=8537
8538,專用或主要用於第８５３５、８５３６或８５３７節所列器具之零件,tariffHScode.asp?code=8538
8539,燈絲電燈泡或放電式燈泡，包括密封式光束燈泡組、紫外線或紅外線燈泡；弧光燈,tariffHScode.asp?code=8539
8540,熱離子管、冷陰極管及光陰極管（如︰真空、蒸氣或充氣管、汞弧整流管、陰極射線管、電視攝影管）,tariffHScode.asp?code=8540
8541,二極體、電晶體及類似半導體裝置；光敏半導體裝置，包括是否為各體之集合或製造成組件之光伏打電池；發光二極體；已裝妥之壓電晶體,tariffHScode.asp?code=8541
8542,積體電路,tariffHScode.asp?code=8542
8543,本章未列名但具有獨立功能之電機及器具,tariffHScode.asp?code=8543
8544,絕緣（包括磁漆或陽極處理）電線、電纜（包括同軸電纜）及其他絕緣電導體，不論是否裝有插接器；光纖電纜，由個別被覆之纖維製成，不論是否與電導體組合或裝有插接器,tariffHScode.asp?code=8544
8545,碳電極、碳刷、燈碳極、電池碳極及其他電氣用石墨或碳製品，不論是否附有金屬者,tariffHScode.asp?code=8545
8546,各種材料製電絕緣體,tariffHScode.asp?code=8546
8547,電氣機器、用具或設備用之絕緣配件，此種配件全部係絕緣材料製成，包括絕緣配件在模造過程中使用少許金屬（例如︰螺紋插座）以供裝配之用者，第８５４６節電絕緣體除外；具有絕緣材料襯�堣夾鶞鷵旓仴牏帢耋Y,tariffHScode.asp?code=8547
8548,原電池、原電池組及蓄電池之廢料及碎屑；耗損原電池、耗損原電池組及耗損蓄電池；本章未列名之機器及器具之電氣零件,tariffHScode.asp?code=8548
8601,鐵路機車，外來電源或蓄電池供電者均在內,tariffHScode.asp?code=8601
8602,其他鐵路機車；煤水車,tariffHScode.asp?code=8602
8603,自力推進之鐵路或電車道用客車、貨車及敞車，第８６０４節所列者除外,tariffHScode.asp?code=8603
8604,鐵路或電車道之維護或工務用車，不論是否自力推進者（如︰工場車、吊車、碎石搗舂車、舖軌車、試驗車及查道車）,tariffHScode.asp?code=8604
8605,鐵路或電車道用客車，非自力推進者；行李車、郵務車及其他特種目的之鐵路或電車道用客車，非自力推進者（第８６０４節所列者除外）,tariffHScode.asp?code=8605
8606,鐵路或電車道用各種貨車，非自力推進者,tariffHScode.asp?code=8606
8607,鐵路或電車道機車或車輛之零件,tariffHScode.asp?code=8607
8608,鐵路或電車道軌道固定裝置及配件；機械式（包括電機式）信號、安全或交通控制設備，供鐵路、電車道、公路、內陸水道、停車場、港埠機場用者；前述各項之零件,tariffHScode.asp?code=8608
8609,貨櫃（包括運送液體用貨櫃），具有特別設計及裝備，可供一種或多種運輸方式運送者,tariffHScode.asp?code=8609
8701,曳引車（不包括第８７０９節所列者）,tariffHScode.asp?code=8701
8702,供載客十人及以上（包括駕駛人）之機動車輛,tariffHScode.asp?code=8702
8703,小客車及其他主要設計供載客之機動車輛（第８７０２節所列者除外），包括旅行車及賽車,tariffHScode.asp?code=8703
8704,載貨用機動車輛,tariffHScode.asp?code=8704
8705,特種機動車輛（如︰修護車、起重機車、救火車、水泥攪拌車、道路清潔車、灑水車、機動工場車、放射線車），但主要設計供載客或載貨者除外,tariffHScode.asp?code=8705
8706,第８７０１至８７０５節裝有引擎之機動車輛底盤,tariffHScode.asp?code=8706
8707,車身（包括駕駛臺在內），適用於第８７０１至８７０５節之機動車輛,tariffHScode.asp?code=8707
8708,第８７０１至８７０５節機動車輛所用之零件及附件,tariffHScode.asp?code=8708
8709,自力推動工作車輛，供工廠、倉庫、碼頭或機場短距離運輸貨物未裝有叉舉或搬運設備者，拖拉車供火車月台使用者；上述車輛之零件,tariffHScode.asp?code=8709
8710,坦克車與其他裝甲機動作戰用車輛及其零件，不論已否裝有武器,tariffHScode.asp?code=8710
8711,機器腳踏車（包括機器腳踏兩用車）及腳踏車裝有輔助動力者（有無邊車者均在內）；邊車,tariffHScode.asp?code=8711
8712,非動力之二輪腳踏車及其他腳踏車（包括載貨三輪腳踏車）,tariffHScode.asp?code=8712
8713,失能人士用車，不論是否裝有動力或用其他機械推動者,tariffHScode.asp?code=8713
8714,第８７１１至８７１３節所列車輛之零件及附件,tariffHScode.asp?code=8714
8715,嬰兒用車及其零件,tariffHScode.asp?code=8715
8716,全拖車與半拖車；其他無機械推動裝置之車輛；上述車輛之零件,tariffHScode.asp?code=8716
8801,氣球及飛艇；滑翔機、滑翔翼及其他無動力之航空器,tariffHScode.asp?code=8801
8802,其他航空器（例如︰直升機、飛機）；太空船（包括人造衛星）及次軌道飛行物與太空船發射載具,tariffHScode.asp?code=8802
8803,第８８０１至８８０２節貨品之零件,tariffHScode.asp?code=8803
8804,降落傘（包括可操縱之降落傘及附傘滑翔器）及迴旋降落器；前述降落傘及降落器之零件及附件,tariffHScode.asp?code=8804
8805,航空器起飛裝置；艙面攔截?或類似裝置；地面飛行訓練器；上述貨品之零件,tariffHScode.asp?code=8805
8901,遊覽船、旅行船、渡船、貨船、駁船及類似船舶供載客或載貨者,tariffHScode.asp?code=8901
8902,漁船；漁獲加工船及其他供漁產品加工或調製儲存之船舶,tariffHScode.asp?code=8902
8903,遊艇及其他遊樂或運動用船；划槳船及獨木舟,tariffHScode.asp?code=8903
8904,拖船及推船,tariffHScode.asp?code=8904
8905,燈船、消防船、挖泥船、起重船及其他非以航行為主要任務之船舶；浮塢；浮在水面或潛入水中之鑽探或生產平台,tariffHScode.asp?code=8905
8906,其他船隻，包括軍用艦艇及救生艇，但不包括划槳船,tariffHScode.asp?code=8906
8907,其他水上浮動構造體（例如︰筏、浮箱、浮力圍堰、棧橋、浮筒及浮標）,tariffHScode.asp?code=8907
8908,供解體之船舶及其他浮動結構體,tariffHScode.asp?code=8908
9001,光纖及光纖束；光纖傳輸纜，第８５４４節所列者除外；偏光性材料所製之片及板；任何材料所製之光學用透鏡（含隱形眼鏡）、稜鏡、反射鏡及其他光學元件之未經裝配者，未經光學加工之玻璃元件除外,tariffHScode.asp?code=9001
9002,任何材料所製之光學透鏡、稜鏡、反射鏡及其他光學元件，業經裝配為儀器或器具之零件或配件者，未經光學加工之玻璃元件除外,tariffHScode.asp?code=9002
9003,眼鏡、護目鏡或類似品用框、架及其零件,tariffHScode.asp?code=9003
9004,眼鏡、護目鏡及類似品，供矯正目力、保護眼睛或其他用途者,tariffHScode.asp?code=9004
9005,雙眼及單眼望遠鏡、其他光學望遠鏡及其架座；其他天文儀器及其架座，但不包括無線電、天文儀器,tariffHScode.asp?code=9005
9006,照相機（電影攝影機除外）；照相用閃光器及閃光燈泡，第８５３９節之放電燈泡除外,tariffHScode.asp?code=9006
9007,電影攝影機及放映機，不論是否附有錄音或聲音重放器具,tariffHScode.asp?code=9007
9008,影像放映機（電影用除外）；照相（電影用除外）放大器及縮影器,tariffHScode.asp?code=9008
9010,本章未列名之照相（包括電影）?印室用器具及設備；負片顯示器；放映用銀幕,tariffHScode.asp?code=9010
9011,複式光學顯微鏡，包括顯微照相、顯微攝影或顯微放映用者,tariffHScode.asp?code=9011
9012,光學顯微鏡以外之顯微鏡；繞射器具,tariffHScode.asp?code=9012
9013,液晶裝置（未構成為其他號列所更明確說明之物品者）；雷射，雷射二極體除外；其他光學用具及儀器，本章未列名者,tariffHScode.asp?code=9013
9014,定向羅盤；其他航行儀器及用具,tariffHScode.asp?code=9014
9015,水路、海洋、水文、氣象或地球物理測量（包括照相測量）用儀器及用具（不包括羅盤）；測距儀器,tariffHScode.asp?code=9015
9016,天平，感量為五公毫或更精密者，不論附有砝碼與否,tariffHScode.asp?code=9016
9017,繪圖、標示或數學計算儀器（例如︰製圖機、縮放機、分度器、繪圖器、計算尺、計算盤）；本章未列名之手用測長儀器（例如︰量桿及捲尺、測微計、測徑器）,tariffHScode.asp?code=9017
9018,內科、外科、牙科或獸醫用儀器及用具，包括醫學插圖器、其他電氣醫療器具及測定目力儀器,tariffHScode.asp?code=9018
9019,機械治療用具；理療按摩器具；心理性向測驗器具；臭氧治療器、氧氣治療器、噴霧治療器、人工呼吸器或其他治療用呼吸器具,tariffHScode.asp?code=9019
9020,其他呼吸用具及防毒面具，不包括未具有機械零件或可更換過濾器之保護面具,tariffHScode.asp?code=9020
9021,整形用具，包括拐杖、外科手術帶及脫腸帶；夾護板及其他接骨用具；人造身體各部分替代品；助聽器及其他配帶用具或植入體內供彌補缺陷或殘廢用之其他用具,tariffHScode.asp?code=9021
9022,Ｘ光或阿爾法（α）、貝他（β）、伽傌（γ）放射線器具，不論是否供內科、外科、牙科或獸醫用，包括放射照相或放射治療器具、Ｘ光管及其他Ｘ光產生器、高壓發生器、控制面板及控制檯、銀幕、檢驗檯、椅及類似品,tariffHScode.asp?code=9022
9023,供示範（如︰教育或展示）用儀器、器具及模型，不適於其他用途者,tariffHScode.asp?code=9023
9024,供試驗（或測試）材料（例如︰金屬、木材、紡織物、紙張、塑膠）之硬度、強度、耐壓度、彈性或其他機械性能之機械及用具,tariffHScode.asp?code=9024
9025,液體比重計及類似浮動儀器、溫度計、高溫計、氣壓計、濕度計及雙管溫度計，有無記錄裝置者均在內，上列任何儀器之聯合裝置,tariffHScode.asp?code=9025
9026,供計量或檢查液體或氣體之流量、液位、壓力或其他可變因素之儀器及器具（例如︰流量計、液位計、壓力計、熱度計），不包括第９０１４、９０１５、９０２８或９０３２節之儀器及器具,tariffHScode.asp?code=9026
9027,理化分析用儀器及器具（例如︰偏光計、折射計、分光計、氣體或煙之分析器具）；計量或檢查粘性、多孔性、膨脹性、表面張力及類似性能之儀器及器具；計量或檢查熱量、音量或光（包括曝光計）之儀器及器具；理化分析用切片機,tariffHScode.asp?code=9027
9028,供應或生產氣體、液體、電力用之量計，包括上列量計之校正器,tariffHScode.asp?code=9028
9029,轉數計、生產計數器、出租汽車計費表、里程記錄器、步程器及類似品；速率指示器及轉速計（第９０１４或９０１５節所列者除外）；光測頻器,tariffHScode.asp?code=9029
9030,示波器、頻譜分析儀及其他供計量或檢查電量之儀器及器具，不包括第９０２８節之計量器；供計量或偵測α、β、γ、Ｘ光、宇宙或其他離子輻射線用之儀器及器具,tariffHScode.asp?code=9030
9031,本章未列名之計量或檢查用儀器、用具及機器；定型投影機,tariffHScode.asp?code=9031
9032,自動調節或控制用儀器及器具,tariffHScode.asp?code=9032
9033,本章未列名之機器、用具、儀器或器具之零件及附件,tariffHScode.asp?code=9033
9101,手錶、懷錶及其他錶，包括碼錶在內，其外殼為貴金屬或被覆貴金屬之金屬製者,tariffHScode.asp?code=9101
9102,第９１０１節以外之手錶、懷錶及其他錶，包括碼錶,tariffHScode.asp?code=9102
9103,配有錶運轉體之鐘，不包括第９１０４節之鐘,tariffHScode.asp?code=9103
9104,儀表盤鐘及車輛、飛機、太空船或船舶用類似型式之鐘,tariffHScode.asp?code=9104
9105,其他鐘,tariffHScode.asp?code=9105
9106,日時記錄器及附有鐘或錶運轉體或同步馬達之計量、記錄或指示時間間隔之器具（例如︰時間記錄器、工時記錄器等）,tariffHScode.asp?code=9106
9107,配有鐘錶運轉體或同步馬達之定時開關,tariffHScode.asp?code=9107
9108,錶運轉體，整體及已裝配者,tariffHScode.asp?code=9108
9109,鐘運轉體，整體及已裝配者,tariffHScode.asp?code=9109
9110,完整錶或鐘運轉體，未裝配或部分裝配者（成組之運轉體）；不完整錶或鐘運轉體，已裝配者；粗集鐘錶運轉體,tariffHScode.asp?code=9110
9111,錶殼及其零件,tariffHScode.asp?code=9111
9112,鐘外殼及本章其他貨品之類似型式外殼及其零件,tariffHScode.asp?code=9112
9113,錶帶、錶箍及錶手鐲帶及其零件,tariffHScode.asp?code=9113
9114,其他鐘錶零件,tariffHScode.asp?code=9114
9201,鋼琴，包括自動鋼琴；大鍵琴及其他鍵盤弦樂器,tariffHScode.asp?code=9201
9202,其他弦樂器（例如︰吉他、小提琴、豎琴）,tariffHScode.asp?code=9202
9205,其他管樂器（例如︰豎笛、小號、風笛）,tariffHScode.asp?code=9205
9206,敲擊樂器（例如︰鼓、木琴、鐃鈸、響板、響葫蘆）,tariffHScode.asp?code=9206
